date,port_ret,n_stocks,bench_ret_000001.SH,excess_000001.SH,bench_ret_000300.SH,excess_000300.SH,bench_ret_000905.SZ,excess_000905.SZ
2018-01-29,-0.03749210,26,0.03299014,-0.07048225,0.01817147,-0.05566357,0.00187793,-0.03937004
2018-02-12,-0.11043089,26,-0.10470486,-0.00572603,-0.09574890,-0.01468199,-0.14245548,0.03202459
2018-02-26,0.04752016,26,0.05562502,-0.00810486,0.05869097,-0.01117080,0.12896175,-0.08144159
2018-03-12,0.12236207,25,-0.00086332,0.12322539,0.00224542,0.12011664,0.03097773,0.09138433
2018-03-26,-0.05412957,25,-0.05800867,0.00387910,-0.06002743,0.00589786,-0.13333333,0.07920376
2018-04-09,-0.01414288,26,0.00145890,-0.01560179,-0.00694962,-0.00719326,0.11484290,-0.12898579
2018-04-23,-0.07347932,27,-0.02239485,-0.05108447,-0.02247731,-0.05100200,-0.10106900,0.02758968
2018-05-07,0.02811893,27,0.02237045,0.00574848,0.01801809,0.01010084,0.01081081,0.01730812
2018-05-21,0.02624357,27,0.02461088,0.00163268,0.02270478,0.00353878,0.02459893,0.00164464
2018-06-04,-0.10439726,28,-0.03816291,-0.06623435,-0.02898673,-0.07541053,-0.03340292,-0.07099434
2018-06-15,0.01880144,26,-0.02241534,0.04121678,-0.01422014,0.03302158,-0.05507559,0.07387703
2018-07-02,-0.05686557,26,-0.08151949,0.02465391,-0.09204105,0.03517548,-0.11428571,0.05742014
2018-07-16,-0.00814323,26,0.01386561,-0.02200884,0.01881537,-0.02695860,-0.02064516,0.01250194
2018-07-30,0.09605672,25,0.01954758,0.07650915,0.01238261,0.08367411,0.02898551,0.06707122
2018-08-13,-0.01477089,24,-0.02899131,0.01422042,-0.03548577,0.02071488,0.02048656,-0.03525744
2018-08-27,-0.01084323,24,-0.00178508,-0.00905815,0.00478695,-0.01563018,-0.05646173,0.04561850
2018-09-10,-0.04932330,24,-0.04006420,-0.00925909,-0.05181318,0.00248988,-0.05984043,0.01051713
2018-09-21,0.03302436,24,0.04794944,-0.01492509,0.05585563,-0.02283127,0.01697313,0.01605123
