date,strategy,bench_000001.SH,bench_000300.SH,bench_000905.SZ
2018-01-15,299522.81,300000.00,300000.00,300000.00
2018-01-29,288293.07,309897.04,305451.44,300563.38
2018-02-12,256456.61,277449.32,276204.80,257746.48
2018-02-26,268643.47,292882.44,292415.53,290985.92
2018-03-12,301515.24,292629.59,293072.12,300000.00
2018-03-26,285194.35,275654.54,275479.76,260000.00
2018-04-09,281160.88,276056.69,273565.28,289859.15
2018-04-23,260501.37,269874.44,267416.26,260563.38
2018-05-07,267826.39,275911.65,272234.60,263380.28
2018-05-21,274855.11,282702.08,278415.62,269859.15
2018-06-04,246160.99,271913.35,270345.26,260845.07
2018-06-15,250789.17,265818.32,266500.92,246478.87
2018-07-02,236527.90,244148.95,241971.89,218309.86
2018-07-16,234601.80,247534.22,246524.68,213802.82
2018-07-30,257136.88,252372.92,249577.30,220000.00
2018-08-13,253338.74,245056.29,240720.86,224507.04
2018-08-27,250591.73,244618.85,241873.18,211830.99
2018-09-10,238231.72,234818.39,229340.96,199154.93
2018-09-21,246099.17,246077.80,242150.94,202535.21
2018-10-08,239408.15,238954.97,233660.05,194366.20
2018-10-22,229744.41,233533.39,232195.60,169014.08
2018-11-05,235780.82,234461.79,231667.48,173239.44
2018-11-19,241648.47,237811.55,233923.07,191267.61
2018-12-03,233655.05,233526.51,231533.65,195774.65
2018-12-17,225780.96,228528.02,224450.95,182253.52
2018-12-28,213896.99,219372.95,213762.11,170704.23
2019-01-14,224992.46,223055.92,217818.52,179718.31
2019-01-28,228149.23,228440.32,226054.25,173802.82
2019-02-11,233220.18,233447.16,234765.82,175211.27
2019-02-25,254657.22,260486.17,264800.37,198873.24
2019-03-11,259698.60,266266.20,264833.85,204507.04
2019-03-25,269298.93,267677.04,265747.68,272957.75
2019-04-08,294762.55,285426.32,288070.92,262535.21
2019-04-22,286963.58,282807.83,285826.01,259154.93
2019-05-06,263725.44,255664.04,261614.78,210140.85
2019-05-20,258552.52,252509.71,256870.12,210422.54
2019-06-03,270242.88,254222.92,257879.79,212676.06
2019-06-17,270310.52,254006.63,259499.49,204225.35
2019-07-01,289549.31,267841.67,279450.08,220281.69
2019-07-15,283754.52,258806.23,271524.58,222253.52
2019-07-29,281668.80,258702.58,273660.50,215492.96
2019-08-12,268156.29,247618.02,262643.45,197183.10
2019-08-26,273423.68,251890.68,267386.78,201971.83
2019-09-09,285591.45,266067.96,282086.87,212112.68
